month,make,fuel_type,vehicle_type,number
2016-02,SSANGYONG,Diesel,Heavy Goods Vehicles,0
2016-02,SUZUKI,Petrol,Heavy Goods Vehicles,0
2016-02,T.C.M.,Diesel,Heavy Goods Vehicles,0
2016-02,TENNANT,Diesel,Heavy Goods Vehicles,0
2016-02,TLD,Diesel,Heavy Goods Vehicles,3
2016-02,TOYOTA,Petrol,Heavy Goods Vehicles,0
2016-02,TOYOTA,Diesel,Heavy Goods Vehicles,48
2016-02,TOYOTA,Others,Heavy Goods Vehicles,1
2016-02,UD TRUCKS,Diesel,Heavy Goods Vehicles,5
2016-02,UNICARRIERS,Diesel,Heavy Goods Vehicles,0
2016-02,UNICARRIERS,Others,Heavy Goods Vehicles,1
2016-02,VOGELE,Diesel,Heavy Goods Vehicles,0
2016-02,VOLVO,Diesel,Heavy Goods Vehicles,0
2016-02,YALE,Diesel,Heavy Goods Vehicles,0
2016-02,YUTONG,Diesel,Heavy Goods Vehicles,0
2016-02,ZOOMLION,Diesel,Heavy Goods Vehicles,0
2016-02,AMMANN,Diesel,Very Heavy Goods Vehicles,0
2016-02,ANKAI,Diesel,Very Heavy Goods Vehicles,0
2016-02,BEIBEN,Diesel,Very Heavy Goods Vehicles,0
2016-02,CATERPILLAR,Diesel,Very Heavy Goods Vehicles,0
2016-02,CIMC AIR MARREL SAS,Diesel,Very Heavy Goods Vehicles,1
2016-02,CITROEN,Diesel,Very Heavy Goods Vehicles,0
2016-02,COMAC,Diesel,Very Heavy Goods Vehicles,0
2016-02,D.A.F.,Diesel,Very Heavy Goods Vehicles,0
2016-02,FIAT,Diesel,Very Heavy Goods Vehicles,0
2016-02,FOTON,Diesel,Very Heavy Goods Vehicles,0
2016-02,GOLDEN DRAGON,Diesel,Very Heavy Goods Vehicles,0
2016-02,GUANGTAI,Diesel,Very Heavy Goods Vehicles,0
2016-02,HIGER,Diesel,Very Heavy Goods Vehicles,0
2016-02,HINO,Diesel,Very Heavy Goods Vehicles,0
2016-02,HYUNDAI,Diesel,Very Heavy Goods Vehicles,0
2016-02,ISUZU,Diesel,Very Heavy Goods Vehicles,9
2016-02,IVECO,Diesel,Very Heavy Goods Vehicles,6
2016-02,J.C.B.,Diesel,Very Heavy Goods Vehicles,0
2016-02,JAC,Diesel,Very Heavy Goods Vehicles,0
2016-02,JOYLONG,Diesel,Very Heavy Goods Vehicles,0
2016-02,KALMAR,Diesel,Very Heavy Goods Vehicles,1
2016-02,KARCHER,Diesel,Very Heavy Goods Vehicles,0
2016-02,KIA,Diesel,Very Heavy Goods Vehicles,0
2016-02,KING LONG,Diesel,Very Heavy Goods Vehicles,0
2016-02,KOMATSU,Diesel,Very Heavy Goods Vehicles,0
2016-02,LAND ROVER,Diesel,Very Heavy Goods Vehicles,0
2016-02,LEKTRO,Others,Very Heavy Goods Vehicles,0
2016-02,LINDE,Diesel,Very Heavy Goods Vehicles,0
2016-02,LINDE,Others,Very Heavy Goods Vehicles,0
2016-02,MAN,Diesel,Very Heavy Goods Vehicles,1
2016-02,MANITOU,Diesel,Very Heavy Goods Vehicles,0
2016-02,MAXIMAL,Diesel,Very Heavy Goods Vehicles,0
2016-02,MAXUS,Diesel,Very Heavy Goods Vehicles,0
2016-02,MERCEDES BENZ,Diesel,Very Heavy Goods Vehicles,1
2016-02,MITSUBISHI,Diesel,Very Heavy Goods Vehicles,16
2016-02,NISSAN,Petrol,Very Heavy Goods Vehicles,0
2016-02,NISSAN,Diesel,Very Heavy Goods Vehicles,0
2016-02,OPEL,Diesel,Very Heavy Goods Vehicles,0
2016-02,PEUGEOT,Diesel,Very Heavy Goods Vehicles,0
2016-02,RENAULT,Petrol,Very Heavy Goods Vehicles,0
2016-02,RENAULT,Diesel,Very Heavy Goods Vehicles,0
2016-02,SCANIA,Diesel,Very Heavy Goods Vehicles,11
2016-02,SHACMAN,Diesel,Very Heavy Goods Vehicles,1
2016-02,SSANGYONG,Diesel,Very Heavy Goods Vehicles,0
2016-02,SUZUKI,Petrol,Very Heavy Goods Vehicles,0
2016-02,T.C.M.,Diesel,Very Heavy Goods Vehicles,2
2016-02,TENNANT,Diesel,Very Heavy Goods Vehicles,0
2016-02,TLD,Diesel,Very Heavy Goods Vehicles,0
2016-02,TOYOTA,Petrol,Very Heavy Goods Vehicles,0
2016-02,TOYOTA,Diesel,Very Heavy Goods Vehicles,1
2016-02,TOYOTA,Others,Very Heavy Goods Vehicles,0
2016-02,UD TRUCKS,Diesel,Very Heavy Goods Vehicles,5
2016-02,UNICARRIERS,Diesel,Very Heavy Goods Vehicles,0
2016-02,UNICARRIERS,Others,Very Heavy Goods Vehicles,0
2016-02,VOGELE,Diesel,Very Heavy Goods Vehicles,0
2016-02,VOLVO,Diesel,Very Heavy Goods Vehicles,6
2016-02,YALE,Diesel,Very Heavy Goods Vehicles,0
2016-02,YUTONG,Diesel,Very Heavy Goods Vehicles,0
2016-02,ZOOMLION,Diesel,Very Heavy Goods Vehicles,0
2016-02,AMMANN,Diesel,Buses,0
2016-02,ANKAI,Diesel,Buses,2
2016-02,BEIBEN,Diesel,Buses,0
2016-02,CATERPILLAR,Diesel,Buses,0
2016-02,CIMC AIR MARREL SAS,Diesel,Buses,0
2016-02,CITROEN,Diesel,Buses,0
2016-02,COMAC,Diesel,Buses,0
2016-02,D.A.F.,Diesel,Buses,0
2016-02,FIAT,Diesel,Buses,0
2016-02,FOTON,Diesel,Buses,0
2016-02,GOLDEN DRAGON,Diesel,Buses,1
2016-02,GUANGTAI,Diesel,Buses,0
2016-02,HIGER,Diesel,Buses,1
2016-02,HINO,Diesel,Buses,0
2016-02,HYUNDAI,Diesel,Buses,1
2016-02,ISUZU,Diesel,Buses,2
2016-02,IVECO,Diesel,Buses,0
2016-02,J.C.B.,Diesel,Buses,0
2016-02,JAC,Diesel,Buses,0
2016-02,JOYLONG,Diesel,Buses,0
2016-02,KALMAR,Diesel,Buses,0
2016-02,KARCHER,Diesel,Buses,0
2016-02,KIA,Diesel,Buses,0
2016-02,KING LONG,Diesel,Buses,0
2016-02,KOMATSU,Diesel,Buses,0
2016-02,LAND ROVER,Diesel,Buses,0
2016-02,LEKTRO,Others,Buses,0
2016-02,LINDE,Diesel,Buses,0
2016-02,LINDE,Others,Buses,0
2016-02,MAN,Diesel,Buses,6
2016-02,MANITOU,Diesel,Buses,0
2016-02,MAXIMAL,Diesel,Buses,0
2016-02,MAXUS,Diesel,Buses,3
2016-02,MERCEDES BENZ,Diesel,Buses,35
2016-02,MITSUBISHI,Diesel,Buses,3
2016-02,NISSAN,Petrol,Buses,0
2016-02,NISSAN,Diesel,Buses,5
2016-02,OPEL,Diesel,Buses,0
2016-02,PEUGEOT,Diesel,Buses,0
2016-02,RENAULT,Petrol,Buses,0
2016-02,RENAULT,Diesel,Buses,0
2016-02,SCANIA,Diesel,Buses,0
2016-02,SHACMAN,Diesel,Buses,0
2016-02,SSANGYONG,Diesel,Buses,0
2016-02,SUZUKI,Petrol,Buses,0
2016-02,T.C.M.,Diesel,Buses,0
2016-02,TENNANT,Diesel,Buses,0
2016-02,TLD,Diesel,Buses,0
2016-02,TOYOTA,Petrol,Buses,0
2016-02,TOYOTA,Diesel,Buses,68
2016-02,TOYOTA,Others,Buses,0
2016-02,UD TRUCKS,Diesel,Buses,0
2016-02,UNICARRIERS,Diesel,Buses,0
2016-02,UNICARRIERS,Others,Buses,0
2016-02,VOGELE,Diesel,Buses,0
2016-02,VOLVO,Diesel,Buses,18
2016-02,YALE,Diesel,Buses,0
2016-02,YUTONG,Diesel,Buses,3
2016-02,ZOOMLION,Diesel,Buses,0
2016-03,AMMANN,Diesel,Goods cum Passenger Vehicles,0
2016-03,ANKAI,Diesel,Goods cum Passenger Vehicles,0
2016-03,BEIBEN,Diesel,Goods cum Passenger Vehicles,0
2016-03,CATERPILLAR,Diesel,Goods cum Passenger Vehicles,0
2016-03,CIMC AIR MARREL SAS,Diesel,Goods cum Passenger Vehicles,0
2016-03,CITROEN,Diesel,Goods cum Passenger Vehicles,0
2016-03,COMAC,Diesel,Goods cum Passenger Vehicles,0
2016-03,D.A.F.,Diesel,Goods cum Passenger Vehicles,0
2016-03,FIAT,Diesel,Goods cum Passenger Vehicles,0
2016-03,FOTON,Diesel,Goods cum Passenger Vehicles,0
2016-03,GOLDEN DRAGON,Diesel,Goods cum Passenger Vehicles,0
2016-03,GUANGTAI,Diesel,Goods cum Passenger Vehicles,0
2016-03,HIGER,Diesel,Goods cum Passenger Vehicles,0
2016-03,HINO,Diesel,Goods cum Passenger Vehicles,0
2016-03,HYUNDAI,Diesel,Goods cum Passenger Vehicles,0
2016-03,ISUZU,Diesel,Goods cum Passenger Vehicles,0
2016-03,IVECO,Diesel,Goods cum Passenger Vehicles,0
2016-03,J.C.B.,Diesel,Goods cum Passenger Vehicles,0
2016-03,JAC,Diesel,Goods cum Passenger Vehicles,0
2016-03,JOYLONG,Diesel,Goods cum Passenger Vehicles,0
2016-03,KALMAR,Diesel,Goods cum Passenger Vehicles,0
2016-03,KARCHER,Diesel,Goods cum Passenger Vehicles,0
2016-03,KIA,Diesel,Goods cum Passenger Vehicles,0
2016-03,KING LONG,Diesel,Goods cum Passenger Vehicles,0
2016-03,KOMATSU,Diesel,Goods cum Passenger Vehicles,0
2016-03,LAND ROVER,Diesel,Goods cum Passenger Vehicles,0
2016-03,LEKTRO,Others,Goods cum Passenger Vehicles,0
2016-03,LINDE,Diesel,Goods cum Passenger Vehicles,0
2016-03,LINDE,Others,Goods cum Passenger Vehicles,0
2016-03,MAN,Diesel,Goods cum Passenger Vehicles,0
2016-03,MANITOU,Diesel,Goods cum Passenger Vehicles,0
2016-03,MAXIMAL,Diesel,Goods cum Passenger Vehicles,0
2016-03,MAXUS,Diesel,Goods cum Passenger Vehicles,0
2016-03,MERCEDES BENZ,Diesel,Goods cum Passenger Vehicles,0
2016-03,MITSUBISHI,Diesel,Goods cum Passenger Vehicles,0
2016-03,NISSAN,Petrol,Goods cum Passenger Vehicles,0
2016-03,NISSAN,Diesel,Goods cum Passenger Vehicles,7
2016-03,OPEL,Diesel,Goods cum Passenger Vehicles,0
2016-03,PEUGEOT,Diesel,Goods cum Passenger Vehicles,0
2016-03,RENAULT,Petrol,Goods cum Passenger Vehicles,0
2016-03,RENAULT,Diesel,Goods cum Passenger Vehicles,0
2016-03,SCANIA,Diesel,Goods cum Passenger Vehicles,0
2016-03,SHACMAN,Diesel,Goods cum Passenger Vehicles,0
2016-03,SSANGYONG,Diesel,Goods cum Passenger Vehicles,1
2016-03,SUZUKI,Petrol,Goods cum Passenger Vehicles,0
2016-03,T.C.M.,Diesel,Goods cum Passenger Vehicles,0
2016-03,TENNANT,Diesel,Goods cum Passenger Vehicles,0
2016-03,TLD,Diesel,Goods cum Passenger Vehicles,0
2016-03,TOYOTA,Petrol,Goods cum Passenger Vehicles,0
2016-03,TOYOTA,Diesel,Goods cum Passenger Vehicles,1
2016-03,TOYOTA,Others,Goods cum Passenger Vehicles,0
2016-03,UD TRUCKS,Diesel,Goods cum Passenger Vehicles,0
2016-03,UNICARRIERS,Diesel,Goods cum Passenger Vehicles,0
2016-03,UNICARRIERS,Others,Goods cum Passenger Vehicles,0
2016-03,VOGELE,Diesel,Goods cum Passenger Vehicles,0
2016-03,VOLVO,Diesel,Goods cum Passenger Vehicles,0
2016-03,YALE,Diesel,Goods cum Passenger Vehicles,0
2016-03,YUTONG,Diesel,Goods cum Passenger Vehicles,0
2016-03,ZOOMLION,Diesel,Goods cum Passenger Vehicles,0
2016-03,AMMANN,Diesel,Light Goods Vehicles,1
2016-03,ANKAI,Diesel,Light Goods Vehicles,0
2016-03,BEIBEN,Diesel,Light Goods Vehicles,0
2016-03,CATERPILLAR,Diesel,Light Goods Vehicles,0
2016-03,CIMC AIR MARREL SAS,Diesel,Light Goods Vehicles,0
2016-03,CITROEN,Diesel,Light Goods Vehicles,2
2016-03,COMAC,Diesel,Light Goods Vehicles,0
2016-03,D.A.F.,Diesel,Light Goods Vehicles,0
2016-03,FIAT,Diesel,Light Goods Vehicles,59
2016-03,FOTON,Diesel,Light Goods Vehicles,0
2016-03,GOLDEN DRAGON,Diesel,Light Goods Vehicles,0
2016-03,GUANGTAI,Diesel,Light Goods Vehicles,0
2016-03,HIGER,Diesel,Light Goods Vehicles,0
2016-03,HINO,Diesel,Light Goods Vehicles,0
2016-03,HYUNDAI,Diesel,Light Goods Vehicles,9
2016-03,ISUZU,Diesel,Light Goods Vehicles,38
2016-03,IVECO,Diesel,Light Goods Vehicles,0
2016-03,J.C.B.,Diesel,Light Goods Vehicles,0
2016-03,JAC,Diesel,Light Goods Vehicles,0
2016-03,JOYLONG,Diesel,Light Goods Vehicles,0
2016-03,KALMAR,Diesel,Light Goods Vehicles,0
2016-03,KARCHER,Diesel,Light Goods Vehicles,0
2016-03,KIA,Diesel,Light Goods Vehicles,15
2016-03,KING LONG,Diesel,Light Goods Vehicles,0
2016-03,KOMATSU,Diesel,Light Goods Vehicles,0
2016-03,LAND ROVER,Diesel,Light Goods Vehicles,9
2016-03,LEKTRO,Others,Light Goods Vehicles,0
2016-03,LINDE,Diesel,Light Goods Vehicles,0
2016-03,LINDE,Others,Light Goods Vehicles,0
2016-03,MAN,Diesel,Light Goods Vehicles,0
2016-03,MANITOU,Diesel,Light Goods Vehicles,0
2016-03,MAXIMAL,Diesel,Light Goods Vehicles,0
2016-03,MAXUS,Diesel,Light Goods Vehicles,0
2016-03,MERCEDES BENZ,Diesel,Light Goods Vehicles,21
2016-03,MITSUBISHI,Diesel,Light Goods Vehicles,33
2016-03,NISSAN,Petrol,Light Goods Vehicles,39
2016-03,NISSAN,Diesel,Light Goods Vehicles,415
2016-03,OPEL,Diesel,Light Goods Vehicles,8
2016-03,PEUGEOT,Diesel,Light Goods Vehicles,14
2016-03,RENAULT,Petrol,Light Goods Vehicles,0
2016-03,RENAULT,Diesel,Light Goods Vehicles,11
2016-03,SCANIA,Diesel,Light Goods Vehicles,0
2016-03,SHACMAN,Diesel,Light Goods Vehicles,0
2016-03,SSANGYONG,Diesel,Light Goods Vehicles,0
2016-03,SUZUKI,Petrol,Light Goods Vehicles,3
2016-03,T.C.M.,Diesel,Light Goods Vehicles,0
2016-03,TENNANT,Diesel,Light Goods Vehicles,0
2016-03,TLD,Diesel,Light Goods Vehicles,0
2016-03,TOYOTA,Petrol,Light Goods Vehicles,4
2016-03,TOYOTA,Diesel,Light Goods Vehicles,682
2016-03,TOYOTA,Others,Light Goods Vehicles,0
2016-03,UD TRUCKS,Diesel,Light Goods Vehicles,0
2016-03,UNICARRIERS,Diesel,Light Goods Vehicles,0
2016-03,UNICARRIERS,Others,Light Goods Vehicles,0
2016-03,VOGELE,Diesel,Light Goods Vehicles,0
2016-03,VOLVO,Diesel,Light Goods Vehicles,1
2016-03,YALE,Diesel,Light Goods Vehicles,0
2016-03,YUTONG,Diesel,Light Goods Vehicles,0
2016-03,ZOOMLION,Diesel,Light Goods Vehicles,0
2016-03,AMMANN,Diesel,Heavy Goods Vehicles,2
2016-03,ANKAI,Diesel,Heavy Goods Vehicles,0
2016-03,BEIBEN,Diesel,Heavy Goods Vehicles,0
2016-03,CATERPILLAR,Diesel,Heavy Goods Vehicles,0
2016-03,CIMC AIR MARREL SAS,Diesel,Heavy Goods Vehicles,0
2016-03,CITROEN,Diesel,Heavy Goods Vehicles,0
2016-03,COMAC,Diesel,Heavy Goods Vehicles,0
2016-03,D.A.F.,Diesel,Heavy Goods Vehicles,0
2016-03,FIAT,Diesel,Heavy Goods Vehicles,0
2016-03,FOTON,Diesel,Heavy Goods Vehicles,0
2016-03,GOLDEN DRAGON,Diesel,Heavy Goods Vehicles,0
2016-03,GUANGTAI,Diesel,Heavy Goods Vehicles,0
2016-03,HIGER,Diesel,Heavy Goods Vehicles,0
2016-03,HINO,Diesel,Heavy Goods Vehicles,48
2016-03,HYUNDAI,Diesel,Heavy Goods Vehicles,0
2016-03,ISUZU,Diesel,Heavy Goods Vehicles,148
2016-03,IVECO,Diesel,Heavy Goods Vehicles,0
2016-03,J.C.B.,Diesel,Heavy Goods Vehicles,1
2016-03,JAC,Diesel,Heavy Goods Vehicles,5
2016-03,JOYLONG,Diesel,Heavy Goods Vehicles,0
2016-03,KALMAR,Diesel,Heavy Goods Vehicles,0
2016-03,KARCHER,Diesel,Heavy Goods Vehicles,0
2016-03,KIA,Diesel,Heavy Goods Vehicles,0
2016-03,KING LONG,Diesel,Heavy Goods Vehicles,0
2016-03,KOMATSU,Diesel,Heavy Goods Vehicles,0
2016-03,LAND ROVER,Diesel,Heavy Goods Vehicles,0
2016-03,LEKTRO,Others,Heavy Goods Vehicles,0
2016-03,LINDE,Diesel,Heavy Goods Vehicles,0
2016-03,LINDE,Others,Heavy Goods Vehicles,0
2016-03,MAN,Diesel,Heavy Goods Vehicles,0
2016-03,MANITOU,Diesel,Heavy Goods Vehicles,0
2016-03,MAXIMAL,Diesel,Heavy Goods Vehicles,0
2016-03,MAXUS,Diesel,Heavy Goods Vehicles,0
2016-03,MERCEDES BENZ,Diesel,Heavy Goods Vehicles,1
2016-03,MITSUBISHI,Diesel,Heavy Goods Vehicles,186
2016-03,NISSAN,Petrol,Heavy Goods Vehicles,0
2016-03,NISSAN,Diesel,Heavy Goods Vehicles,1
2016-03,OPEL,Diesel,Heavy Goods Vehicles,0
2016-03,PEUGEOT,Diesel,Heavy Goods Vehicles,0
2016-03,RENAULT,Petrol,Heavy Goods Vehicles,0
2016-03,RENAULT,Diesel,Heavy Goods Vehicles,0
2016-03,SCANIA,Diesel,Heavy Goods Vehicles,0
2016-03,SHACMAN,Diesel,Heavy Goods Vehicles,0
2016-03,SSANGYONG,Diesel,Heavy Goods Vehicles,0
2016-03,SUZUKI,Petrol,Heavy Goods Vehicles,0
2016-03,T.C.M.,Diesel,Heavy Goods Vehicles,0
2016-03,TENNANT,Diesel,Heavy Goods Vehicles,1
2016-03,TLD,Diesel,Heavy Goods Vehicles,6
2016-03,TOYOTA,Petrol,Heavy Goods Vehicles,0
2016-03,TOYOTA,Diesel,Heavy Goods Vehicles,39
2016-03,TOYOTA,Others,Heavy Goods Vehicles,0
2016-03,UD TRUCKS,Diesel,Heavy Goods Vehicles,6
2016-03,UNICARRIERS,Diesel,Heavy Goods Vehicles,0
2016-03,UNICARRIERS,Others,Heavy Goods Vehicles,0
2016-03,VOGELE,Diesel,Heavy Goods Vehicles,0
2016-03,VOLVO,Diesel,Heavy Goods Vehicles,0
2016-03,YALE,Diesel,Heavy Goods Vehicles,1
2016-03,YUTONG,Diesel,Heavy Goods Vehicles,0
2016-03,ZOOMLION,Diesel,Heavy Goods Vehicles,0
2016-03,AMMANN,Diesel,Very Heavy Goods Vehicles,1
2016-03,ANKAI,Diesel,Very Heavy Goods Vehicles,0
2016-03,BEIBEN,Diesel,Very Heavy Goods Vehicles,1
2016-03,CATERPILLAR,Diesel,Very Heavy Goods Vehicles,0
2016-03,CIMC AIR MARREL SAS,Diesel,Very Heavy Goods Vehicles,0
2016-03,CITROEN,Diesel,Very Heavy Goods Vehicles,0
2016-03,COMAC,Diesel,Very Heavy Goods Vehicles,0
2016-03,D.A.F.,Diesel,Very Heavy Goods Vehicles,6
2016-03,FIAT,Diesel,Very Heavy Goods Vehicles,0
2016-03,FOTON,Diesel,Very Heavy Goods Vehicles,0
2016-03,GOLDEN DRAGON,Diesel,Very Heavy Goods Vehicles,0
2016-03,GUANGTAI,Diesel,Very Heavy Goods Vehicles,2
2016-03,HIGER,Diesel,Very Heavy Goods Vehicles,0
2016-03,HINO,Diesel,Very Heavy Goods Vehicles,12
2016-03,HYUNDAI,Diesel,Very Heavy Goods Vehicles,0
2016-03,ISUZU,Diesel,Very Heavy Goods Vehicles,17
2016-03,IVECO,Diesel,Very Heavy Goods Vehicles,15
2016-03,J.C.B.,Diesel,Very Heavy Goods Vehicles,0
2016-03,JAC,Diesel,Very Heavy Goods Vehicles,0
2016-03,JOYLONG,Diesel,Very Heavy Goods Vehicles,0
2016-03,KALMAR,Diesel,Very Heavy Goods Vehicles,1
2016-03,KARCHER,Diesel,Very Heavy Goods Vehicles,0
2016-03,KIA,Diesel,Very Heavy Goods Vehicles,0
2016-03,KING LONG,Diesel,Very Heavy Goods Vehicles,0
2016-03,KOMATSU,Diesel,Very Heavy Goods Vehicles,0
2016-03,LAND ROVER,Diesel,Very Heavy Goods Vehicles,0
2016-03,LEKTRO,Others,Very Heavy Goods Vehicles,0
2016-03,LINDE,Diesel,Very Heavy Goods Vehicles,0
2016-03,LINDE,Others,Very Heavy Goods Vehicles,0
2016-03,MAN,Diesel,Very Heavy Goods Vehicles,8
2016-03,MANITOU,Diesel,Very Heavy Goods Vehicles,0
2016-03,MAXIMAL,Diesel,Very Heavy Goods Vehicles,0
2016-03,MAXUS,Diesel,Very Heavy Goods Vehicles,0
2016-03,MERCEDES BENZ,Diesel,Very Heavy Goods Vehicles,6
2016-03,MITSUBISHI,Diesel,Very Heavy Goods Vehicles,24
2016-03,NISSAN,Petrol,Very Heavy Goods Vehicles,0
2016-03,NISSAN,Diesel,Very Heavy Goods Vehicles,0
2016-03,OPEL,Diesel,Very Heavy Goods Vehicles,0
2016-03,PEUGEOT,Diesel,Very Heavy Goods Vehicles,0
2016-03,RENAULT,Petrol,Very Heavy Goods Vehicles,0
2016-03,RENAULT,Diesel,Very Heavy Goods Vehicles,0
2016-03,SCANIA,Diesel,Very Heavy Goods Vehicles,12
2016-03,SHACMAN,Diesel,Very Heavy Goods Vehicles,0
2016-03,SSANGYONG,Diesel,Very Heavy Goods Vehicles,0
2016-03,SUZUKI,Petrol,Very Heavy Goods Vehicles,0
2016-03,T.C.M.,Diesel,Very Heavy Goods Vehicles,0
2016-03,TENNANT,Diesel,Very Heavy Goods Vehicles,0
2016-03,TLD,Diesel,Very Heavy Goods Vehicles,0
2016-03,TOYOTA,Petrol,Very Heavy Goods Vehicles,0
2016-03,TOYOTA,Diesel,Very Heavy Goods Vehicles,0
2016-03,TOYOTA,Others,Very Heavy Goods Vehicles,0
2016-03,UD TRUCKS,Diesel,Very Heavy Goods Vehicles,17
2016-03,UNICARRIERS,Diesel,Very Heavy Goods Vehicles,0
2016-03,UNICARRIERS,Others,Very Heavy Goods Vehicles,0
2016-03,VOGELE,Diesel,Very Heavy Goods Vehicles,1
2016-03,VOLVO,Diesel,Very Heavy Goods Vehicles,4
2016-03,YALE,Diesel,Very Heavy Goods Vehicles,0
2016-03,YUTONG,Diesel,Very Heavy Goods Vehicles,0
2016-03,ZOOMLION,Diesel,Very Heavy Goods Vehicles,0
2016-03,AMMANN,Diesel,Buses,0
2016-03,ANKAI,Diesel,Buses,3
2016-03,BEIBEN,Diesel,Buses,0
2016-03,CATERPILLAR,Diesel,Buses,0
2016-03,CIMC AIR MARREL SAS,Diesel,Buses,0
2016-03,CITROEN,Diesel,Buses,0
2016-03,COMAC,Diesel,Buses,0
2016-03,D.A.F.,Diesel,Buses,0
2016-03,FIAT,Diesel,Buses,0
2016-03,FOTON,Diesel,Buses,0
2016-03,GOLDEN DRAGON,Diesel,Buses,0
2016-03,GUANGTAI,Diesel,Buses,0
2016-03,HIGER,Diesel,Buses,5
2016-03,HINO,Diesel,Buses,0
2016-03,HYUNDAI,Diesel,Buses,1
2016-03,ISUZU,Diesel,Buses,2
2016-03,IVECO,Diesel,Buses,0
2016-03,J.C.B.,Diesel,Buses,0
2016-03,JAC,Diesel,Buses,0
2016-03,JOYLONG,Diesel,Buses,1
2016-03,KALMAR,Diesel,Buses,0
2016-03,KARCHER,Diesel,Buses,0
2016-03,KIA,Diesel,Buses,0
2016-03,KING LONG,Diesel,Buses,0
2016-03,KOMATSU,Diesel,Buses,0
2016-03,LAND ROVER,Diesel,Buses,0
2016-03,LEKTRO,Others,Buses,0
2016-03,LINDE,Diesel,Buses,0
2016-03,LINDE,Others,Buses,0
2016-03,MAN,Diesel,Buses,16
2016-03,MANITOU,Diesel,Buses,0
2016-03,MAXIMAL,Diesel,Buses,0
2016-03,MAXUS,Diesel,Buses,1
2016-03,MERCEDES BENZ,Diesel,Buses,45
2016-03,MITSUBISHI,Diesel,Buses,9
2016-03,NISSAN,Petrol,Buses,0
2016-03,NISSAN,Diesel,Buses,11
2016-03,OPEL,Diesel,Buses,0
2016-03,PEUGEOT,Diesel,Buses,0
2016-03,RENAULT,Petrol,Buses,0
2016-03,RENAULT,Diesel,Buses,0
2016-03,SCANIA,Diesel,Buses,0
2016-03,SHACMAN,Diesel,Buses,0
2016-03,SSANGYONG,Diesel,Buses,0
2016-03,SUZUKI,Petrol,Buses,0
2016-03,T.C.M.,Diesel,Buses,0
2016-03,TENNANT,Diesel,Buses,0
2016-03,TLD,Diesel,Buses,0
2016-03,TOYOTA,Petrol,Buses,0
2016-03,TOYOTA,Diesel,Buses,89
2016-03,TOYOTA,Others,Buses,0
2016-03,UD TRUCKS,Diesel,Buses,0
2016-03,UNICARRIERS,Diesel,Buses,0
2016-03,UNICARRIERS,Others,Buses,0
2016-03,VOGELE,Diesel,Buses,0
2016-03,VOLVO,Diesel,Buses,40
2016-03,YALE,Diesel,Buses,0
2016-03,YUTONG,Diesel,Buses,9
2016-03,ZOOMLION,Diesel,Buses,0
2016-04,AMMANN,Diesel,Goods cum Passenger Vehicles,0
2016-04,ANKAI,Diesel,Goods cum Passenger Vehicles,0
2016-04,BEIBEN,Diesel,Goods cum Passenger Vehicles,0
2016-04,BOBCAT,Diesel,Goods cum Passenger Vehicles,0
2016-04,CATERPILLAR,Diesel,Goods cum Passenger Vehicles,0
2016-04,CIMC AIR MARREL SAS,Diesel,Goods cum Passenger Vehicles,0
2016-04,CITROEN,Diesel,Goods cum Passenger Vehicles,0
2016-04,COMAC,Diesel,Goods cum Passenger Vehicles,0
2016-04,CVS FERRARI,Diesel,Goods cum Passenger Vehicles,0
2016-04,D.A.F.,Diesel,Goods cum Passenger Vehicles,0
2016-04,DOOSAN,Diesel,Goods cum Passenger Vehicles,0
2016-04,FIAT,Diesel,Goods cum Passenger Vehicles,0
2016-04,FORD,Diesel,Goods cum Passenger Vehicles,1
2016-04,FOTON,Diesel,Goods cum Passenger Vehicles,0
2016-04,GOLDEN DRAGON,Diesel,Goods cum Passenger Vehicles,0
2016-04,GUANGTAI,Diesel,Goods cum Passenger Vehicles,0
2016-04,HIGER,Diesel,Goods cum Passenger Vehicles,0
2016-04,HINO,Diesel,Goods cum Passenger Vehicles,0
2016-04,HYUNDAI,Diesel,Goods cum Passenger Vehicles,0
2016-04,ISUZU,Diesel,Goods cum Passenger Vehicles,0
2016-04,IVECO,Diesel,Goods cum Passenger Vehicles,0
2016-04,J.C.B.,Diesel,Goods cum Passenger Vehicles,0
2016-04,JAC,Diesel,Goods cum Passenger Vehicles,0
2016-04,JOYLONG,Diesel,Goods cum Passenger Vehicles,0
2016-04,KALMAR,Diesel,Goods cum Passenger Vehicles,0
2016-04,KARCHER,Diesel,Goods cum Passenger Vehicles,0
2016-04,KIA,Diesel,Goods cum Passenger Vehicles,0
2016-04,KING LONG,Diesel,Goods cum Passenger Vehicles,0
2016-04,KOMATSU,Diesel,Goods cum Passenger Vehicles,0
2016-04,LAND ROVER,Diesel,Goods cum Passenger Vehicles,0
2016-04,LEKTRO,Others,Goods cum Passenger Vehicles,0
2016-04,LINDE,Diesel,Goods cum Passenger Vehicles,0
2016-04,LINDE,Others,Goods cum Passenger Vehicles,0
2016-04,MAN,Diesel,Goods cum Passenger Vehicles,0
2016-04,MANITOU,Diesel,Goods cum Passenger Vehicles,0
2016-04,MAXIMAL,Diesel,Goods cum Passenger Vehicles,0
2016-04,MAXUS,Diesel,Goods cum Passenger Vehicles,0
